Time (s),S13 X-position (mm),S14 X-position (mm),S15 X-position (mm),S16 X-position (mm),S17 X-position (mm),S18 X-position (mm),S19 X-position (mm),S20 X-position (mm),S21 X-position (mm),S22 X-position (mm),S23 X-position (mm)
0.0276,656.13,656.7,0.0,655.923,656.181,656.16,656.209,656.384,656.03,656.533,655.099
0.0277,656.028,656.7,0.0,655.961,656.187,656.171,656.224,656.424,656.036,656.539,655.095
0.0278,656.053,656.693,0.0,655.942,656.19,656.164,656.224,656.409,656.044,656.547,655.066
0.0279,656.118,656.703,0.0,655.95,656.198,656.16,656.224,656.422,656.031,656.563,655.084
0.028,656.135,656.714,0.0,655.942,656.179,656.169,656.217,656.414,656.048,656.549,655.091
0.0281,656.246,656.709,0.0,655.934,656.179,656.169,656.233,656.414,656.021,656.556,655.078
0.0282,656.069,656.681,0.0,655.922,656.19,656.186,656.234,656.415,656.029,656.554,655.092
0.0283,656.131,656.691,0.0,655.934,656.173,656.169,656.216,656.452,656.036,656.541,655.073
0.0284,656.169,656.691,0.0,655.95,656.188,656.169,656.207,656.424,656.011,656.554,655.083
0.0285,0.0,656.709,0.0,655.969,656.189,656.154,656.207,656.398,656.061,656.548,655.066
0.0286,656.181,656.704,0.0,655.94,656.195,656.177,656.219,656.43,656.044,656.572,655.109
0.0287,0.0,656.706,0.0,655.948,656.186,656.171,656.216,656.409,656.038,656.533,655.069
0.0288,0.0,656.724,0.0,655.95,656.189,656.171,656.208,656.398,656.039,656.574,655.062
0.0289,0.0,656.762,0.0,655.934,656.188,656.167,656.24,656.396,656.014,656.573,655.092
0.029,656.001,656.731,0.0,655.959,656.186,656.16,656.2,656.409,656.033,656.564,655.078
0.0291,656.061,656.715,0.0,655.917,656.194,656.177,656.208,656.399,656.022,656.564,655.092
0.0292,656.174,656.707,0.0,655.932,656.198,656.193,656.216,656.449,656.048,656.581,655.075
0.0293,656.209,656.74,0.0,655.967,656.206,656.179,656.2,656.405,656.021,656.572,655.059
0.0294,656.035,656.693,0.0,655.95,656.188,656.177,656.232,656.404,656.073,656.564,655.051
0.0295,656.043,656.725,0.0,655.925,656.2,656.152,656.232,656.407,656.016,656.544,655.092
0.0296,656.016,656.713,0.0,655.942,656.196,656.186,656.215,656.407,656.046,656.549,655.077
0.0297,656.026,656.713,0.0,655.942,656.196,656.169,656.26,656.391,656.08,656.574,655.065
0.0298,656.15,656.704,0.0,655.94,656.197,656.187,656.225,656.425,656.09,656.549,655.075
0.0299,655.992,656.711,0.0,655.915,656.169,656.178,656.223,656.418,656.036,656.546,655.078
0.03,656.12,656.696,0.0,655.931,656.212,656.179,656.213,656.414,656.058,656.564,655.094
0.0301,656.051,656.731,0.0,655.951,656.206,656.179,656.216,656.39,656.056,656.581,655.059
0.0302,656.121,656.724,0.0,655.951,656.191,656.152,656.216,656.424,656.062,656.531,655.091
0.0303,656.01,656.686,0.0,655.95,656.179,656.177,656.2,656.432,656.071,656.589,655.051
0.0304,655.978,656.708,0.0,655.952,656.196,656.167,656.208,656.44,656.039,656.556,655.107
0.0305,656.018,656.691,0.0,655.932,656.181,656.144,656.217,656.398,656.039,656.537,655.086
0.0306,656.126,656.69,0.0,655.931,656.177,656.168,656.215,656.424,656.048,656.558,655.094
0.0307,656.072,656.706,0.0,655.934,656.189,656.154,656.208,656.407,656.021,656.563,655.082
0.0308,656.016,656.733,0.0,655.94,656.212,656.152,656.216,656.442,656.08,656.554,655.095
0.0309,656.119,656.702,0.0,655.95,656.188,656.167,656.225,656.434,656.023,656.564,655.092
0.031,656.142,656.666,0.0,655.942,656.181,656.159,656.232,656.422,656.031,656.546,655.058
0.0311,656.036,656.706,0.0,655.94,656.185,656.204,656.198,656.425,656.058,656.574,655.081
0.0312,656.181,656.736,0.0,655.961,656.196,656.15,656.207,656.425,656.039,656.572,655.078
0.0313,656.014,656.666,0.0,655.96,656.181,656.158,656.216,656.423,656.014,656.554,655.065
0.0314,655.993,656.715,0.0,655.925,656.18,656.175,656.215,656.414,656.036,656.572,655.083
0.0315,656.078,656.699,0.0,655.944,656.187,656.152,656.222,656.44,656.037,656.564,655.068
0.0316,656.14,656.709,0.0,655.95,656.179,656.172,656.234,656.374,656.029,656.546,655.083
0.0317,656.047,656.66,0.0,655.942,656.189,656.162,656.215,656.409,656.072,656.562,655.074
0.0318,656.012,656.71,0.0,655.94,656.194,656.179,656.206,656.404,656.045,656.548,655.092
0.0319,656.021,656.709,0.0,655.946,656.171,656.159,656.214,656.387,656.046,656.532,655.073
0.032,656.041,656.738,0.0,655.942,656.197,656.178,656.2,656.405,656.048,656.587,655.066
0.0321,656.042,656.729,0.0,655.944,656.178,656.151,656.206,656.389,656.023,656.562,655.075
0.0322,656.008,656.704,0.0,655.935,656.188,656.169,656.207,656.404,656.049,656.539,655.06
0.0323,656.111,656.701,0.0,655.94,656.18,656.168,656.215,656.397,656.054,656.574,655.09
0.0324,656.001,656.689,0.0,655.917,656.189,656.17,656.198,656.399,656.056,656.558,655.06
0.0325,656.15,656.674,0.0,655.95,656.173,656.177,656.215,656.434,656.048,656.562,655.082
0.0326,656.161,656.741,0.0,655.932,656.173,656.159,656.218,656.407,656.019,656.572,655.058
0.0327,656.17,656.677,0.0,655.93,656.198,656.16,656.215,656.439,656.041,656.546,655.051
0.0328,656.026,656.69,0.0,655.942,656.206,656.154,656.222,656.422,656.072,656.544,655.074
0.0329,656.149,656.673,0.0,655.961,656.204,656.163,656.197,656.432,656.029,656.562,655.076
0.033,656.236,656.73,0.0,655.934,656.183,656.163,656.207,656.418,656.044,656.572,655.051
0.0331,656.215,656.666,0.0,655.955,656.167,656.162,656.215,656.391,656.037,656.543,655.074
0.0332,656.017,656.741,0.0,655.948,656.17,656.197,656.225,656.415,656.082,656.554,655.063
0.0333,656.136,656.693,0.0,655.947,656.204,656.151,656.233,656.424,656.038,656.557,655.077
0.0334,656.125,656.698,0.0,655.939,656.188,656.133,656.206,656.372,656.022,656.581,655.069
0.0335,656.142,656.705,0.0,655.923,656.172,656.179,656.225,656.434,656.039,656.563,655.082
0.0336,656.034,656.684,0.0,655.944,656.205,656.18,656.232,656.434,656.029,656.55,655.076
0.0337,656.024,656.674,0.0,655.94,656.221,656.16,656.223,656.433,656.031,656.564,655.074
0.0338,656.082,656.697,0.0,655.934,656.196,656.163,656.225,656.409,656.037,656.555,655.092
0.0339,656.124,656.733,0.0,655.942,656.204,656.155,656.225,656.399,656.066,656.572,655.1
0.034,656.066,656.661,0.0,655.951,656.179,656.145,656.217,656.448,656.012,656.579,655.058
0.0341,656.024,656.704,0.0,655.94,656.178,656.184,656.215,656.395,656.022,656.563,655.059
0.0342,656.081,656.679,0.0,655.942,656.187,656.153,656.225,656.406,656.056,656.591,655.074
0.0343,656.154,656.698,0.0,655.95,656.187,656.143,656.2,656.407,656.045,656.535,655.086
0.0344,656.041,656.668,0.0,655.958,656.163,656.189,656.215,656.415,656.024,656.539,655.077
0.0345,656.217,656.724,0.0,655.934,656.194,656.185,656.208,656.403,656.047,656.589,655.079
0.0346,656.132,656.749,0.0,655.926,656.194,656.178,656.239,656.389,656.037,656.555,655.059
0.0347,656.195,656.691,0.0,655.925,656.181,656.163,656.224,656.417,656.046,656.53,655.049
0.0348,656.128,656.738,0.0,655.952,656.187,656.155,656.232,656.43,656.048,656.539,655.077
0.0349,655.968,656.715,0.0,655.942,656.209,656.18,656.231,656.431,656.046,656.589,655.069
0.035,656.009,656.683,0.0,655.939,656.189,656.162,656.198,656.388,656.039,656.564,655.065
0.0351,656.172,656.701,0.0,655.942,656.232,656.176,656.214,656.417,656.054,656.548,655.076
0.0352,656.18,656.7,0.0,655.917,656.196,656.161,656.243,656.389,656.021,656.535,655.061
0.0353,656.133,656.682,0.0,655.969,656.189,656.155,656.217,656.384,656.053,656.539,655.11
0.0354,656.15,656.685,0.0,655.933,656.202,656.178,656.215,656.424,656.039,656.562,655.068
0.0355,656.148,656.714,0.0,655.931,656.196,656.161,656.215,656.431,656.047,656.546,655.069
0.0356,656.044,656.686,0.0,655.932,656.188,656.17,656.233,656.397,656.062,656.571,655.067
0.0357,656.144,656.664,0.0,655.932,656.186,656.168,656.223,656.406,656.057,656.553,655.084
0.0358,656.137,656.677,0.0,655.919,656.197,656.171,656.207,656.414,656.047,656.538,655.094
0.0359,0.0,656.708,0.0,655.942,656.203,656.161,656.218,656.424,656.04,656.556,655.074
0.036,656.139,656.715,0.0,655.928,656.196,656.161,656.209,656.424,656.031,656.556,655.038
0.0361,0.0,656.706,0.0,655.932,656.197,656.187,656.207,656.412,656.032,656.556,655.076
0.0362,656.137,656.704,0.0,655.949,656.172,656.177,656.225,656.413,656.041,656.562,655.045
0.0363,656.164,656.686,0.0,655.967,656.178,656.153,656.215,656.404,656.041,656.564,655.047
0.0364,656.159,656.677,0.0,655.986,656.196,656.161,656.208,656.399,656.048,656.574,655.094
0.0365,656.036,656.693,0.0,655.942,656.187,656.169,656.233,656.404,656.062,656.544,655.076
0.0366,656.135,656.705,0.0,655.961,656.171,656.153,656.225,656.43,656.041,656.556,655.078
0.0367,656.061,656.675,0.0,655.959,656.189,656.176,656.216,656.443,656.041,656.558,655.094
0.0368,656.125,656.682,0.0,655.94,656.171,656.18,656.208,656.407,656.031,656.554,655.094
0.0369,656.032,656.709,0.0,655.942,656.2,656.17,656.214,656.439,656.048,656.548,655.068
0.037,656.241,656.699,0.0,655.95,656.179,656.17,656.233,656.389,656.022,656.56,655.083
0.0371,656.127,656.69,0.0,655.961,656.189,656.15,656.208,656.426,656.03,656.554,655.057
0.0372,656.144,656.676,0.0,655.957,656.205,656.18,656.208,656.437,656.056,656.573,655.067
0.0373,656.026,656.74,0.0,655.915,656.188,656.169,656.232,656.389,656.038,656.546,655.042
0.0374,656.169,656.675,0.0,655.952,656.206,656.171,656.206,656.424,656.064,656.541,655.086
0.0375,656.128,656.683,0.0,655.925,656.197,656.197,656.24,656.426,656.029,656.573,655.083
0.0376,656.137,656.713,0.0,655.94,656.169,656.169,656.225,656.389,656.02,656.548,655.076
0.0377,656.029,656.685,0.0,655.951,656.179,656.198,656.235,656.423,656.012,656.571,655.068
0.0378,656.011,656.714,0.0,655.94,656.18,656.159,656.223,656.431,656.063,656.544,655.062
0.0379,656.032,656.675,0.0,655.973,656.172,656.173,656.225,656.416,656.035,656.558,655.094
0.038,656.009,656.669,0.0,655.959,656.177,656.181,656.215,656.405,656.067,656.554,655.044
0.0381,655.991,656.681,0.0,655.95,656.189,656.18,656.224,656.422,656.039,656.53,655.077
0.0382,656.028,656.698,0.0,655.933,656.182,656.179,656.231,656.405,656.067,656.538,655.066
0.0383,656.074,656.691,0.0,655.942,656.196,656.18,656.198,656.433,656.055,656.57,655.076
0.0384,656.133,656.72,0.0,655.933,656.172,656.144,656.223,656.414,656.043,656.562,655.059
0.0385,656.209,656.675,0.0,655.923,656.182,656.154,656.202,656.404,656.046,656.573,655.076
0.0386,656.197,656.746,0.0,655.927,656.187,656.171,656.225,656.44,656.041,656.539,655.069
0.0387,656.094,656.714,0.0,655.942,656.196,656.169,656.215,656.414,656.041,656.562,655.091
0.0388,656.114,656.683,0.0,655.95,656.157,656.184,656.221,656.423,656.049,656.554,655.066
0.0389,656.065,656.687,0.0,655.967,656.173,656.154,656.2,656.434,656.067,656.554,655.05
0.039,656.039,656.658,0.0,655.951,656.181,656.173,656.19,656.429,656.037,656.529,655.06
0.0391,656.131,656.707,0.0,655.925,656.17,656.171,656.217,656.416,656.065,656.531,655.063
0.0392,656.04,656.749,0.0,655.923,656.177,656.154,656.206,656.403,656.038,656.573,655.076
0.0393,656.187,656.699,0.0,655.915,656.196,656.154,656.216,656.407,656.057,656.562,655.059
0.0394,656.041,656.705,0.0,655.951,656.189,656.163,656.207,656.414,656.057,656.573,655.093
0.0395,656.14,656.706,0.0,655.933,656.196,656.19,656.217,656.43,656.045,656.546,655.051
0.0396,656.131,656.727,0.0,655.953,656.188,656.154,656.225,656.39,656.045,656.556,655.058
0.0397,656.109,656.716,0.0,655.949,656.184,656.162,656.23,656.39,656.072,656.552,655.111
0.0398,656.168,656.678,0.0,655.935,656.207,656.162,656.223,656.395,656.03,656.522,655.11
0.0399,656.076,656.721,0.0,655.922,656.179,656.169,656.208,656.404,656.039,656.561,655.072
0.04,656.025,656.672,0.0,655.932,656.197,656.163,656.207,656.399,656.006,656.541,655.079
0.0401,656.141,656.668,0.0,655.942,656.214,656.213,656.216,656.422,656.057,656.548,655.068
0.0402,656.079,656.725,0.0,655.967,656.189,656.181,656.213,656.414,656.039,656.558,655.086
0.0403,656.022,656.698,0.0,655.924,656.181,656.154,656.233,656.397,656.041,656.554,655.075
0.0404,656.152,656.677,0.0,655.934,656.198,656.189,656.224,656.449,656.048,656.573,655.07
0.0405,656.055,656.668,0.0,655.942,656.206,656.164,656.223,656.424,656.045,656.525,655.068
0.0406,656.02,656.727,0.0,655.952,656.172,656.162,656.222,656.382,656.048,656.572,655.074
0.0407,656.192,656.675,0.0,655.944,656.214,656.162,656.224,656.417,656.055,656.554,655.101
0.0408,656.211,656.699,0.0,655.923,656.155,656.161,656.224,656.406,656.057,656.575,655.076
0.0409,656.158,656.676,0.0,655.953,656.189,656.181,656.231,656.425,656.04,656.546,655.067
0.041,656.109,656.705,0.0,655.944,656.214,656.181,656.225,656.415,656.057,656.571,655.067
0.0411,656.145,656.738,0.0,655.949,656.206,656.17,656.231,656.424,656.032,656.561,655.067
0.0412,656.164,656.668,0.0,655.954,656.197,656.194,656.206,656.413,656.074,656.54,655.057
0.0413,656.147,656.711,0.0,655.926,656.196,656.177,656.236,656.399,656.049,656.547,655.076
0.0414,656.078,656.693,0.0,655.958,656.205,656.164,656.205,656.421,656.023,656.563,655.061
0.0415,656.128,656.693,0.0,655.941,656.179,656.154,656.207,656.424,656.042,656.536,655.077
0.0416,656.155,656.723,0.0,655.926,656.199,656.162,656.198,656.415,656.055,656.546,655.06
0.0417,656.016,656.7,0.0,655.95,656.198,656.165,656.206,656.387,656.057,656.562,655.074
0.0418,656.019,656.714,0.0,655.934,656.199,656.196,656.223,656.422,656.064,656.539,655.082
0.0419,0.0,656.701,0.0,655.941,656.188,656.172,656.215,656.431,656.038,656.546,655.094
0.042,656.024,656.704,0.0,655.939,656.203,656.189,656.213,656.387,656.022,656.571,655.074
0.0421,0.0,656.675,0.0,655.957,656.197,656.179,656.206,656.373,656.039,656.544,655.094
0.0422,656.127,656.709,0.0,655.936,656.189,656.175,656.208,656.407,656.041,656.554,655.076
0.0423,656.197,656.723,0.0,655.953,656.189,656.191,656.238,656.433,656.049,656.571,655.078
0.0424,656.115,656.699,0.0,655.952,656.177,656.164,656.224,656.416,656.048,656.566,655.089
0.0425,656.079,656.673,0.0,655.942,656.189,656.17,656.23,656.409,656.047,656.556,655.069
0.0426,656.063,656.68,0.0,655.96,656.205,656.178,656.223,656.395,656.029,656.57,655.07
0.0427,656.036,656.756,0.0,655.934,656.18,656.204,656.217,656.372,656.049,656.562,655.084
0.0428,656.052,656.723,0.0,655.951,656.189,656.173,656.224,656.414,656.055,656.562,655.09
0.0429,656.017,656.731,0.0,655.941,656.195,656.162,656.232,656.416,656.029,656.546,655.061
0.043,656.025,656.706,0.0,655.914,656.207,656.195,656.216,656.389,656.062,656.571,655.091
0.0431,656.05,656.685,0.0,655.952,656.206,656.164,656.246,656.417,656.047,656.546,655.116
0.0432,656.068,656.724,0.0,655.949,656.203,656.162,656.21,656.414,656.039,656.565,655.07
0.0433,656.053,656.722,0.0,655.927,656.213,656.16,656.24,656.404,656.039,656.563,655.076
0.0434,656.028,656.682,0.0,655.925,656.215,656.182,656.222,656.442,656.057,656.59,655.062
0.0435,655.991,656.738,0.0,655.909,656.212,656.162,656.256,656.407,656.064,656.582,655.058
0.0436,656.019,656.693,0.0,655.966,656.189,656.172,656.207,656.416,656.036,656.548,655.073
0.0437,656.056,656.707,0.0,655.952,656.161,656.189,656.221,656.424,656.047,656.556,655.093
0.0438,656.033,656.675,0.0,655.953,656.177,656.187,656.223,656.407,656.072,656.564,655.068
0.0439,656.145,656.719,0.0,655.941,656.207,656.182,656.213,656.421,656.047,656.58,655.077
0.044,656.147,656.718,0.0,655.932,656.16,656.197,656.232,656.416,656.048,656.591,655.091
0.0441,656.026,656.658,0.0,655.945,656.179,656.189,656.216,656.441,656.056,656.529,655.093
0.0442,656.014,656.678,0.0,655.924,656.207,656.17,656.224,656.397,656.041,656.539,655.076
0.0443,656.118,656.712,0.0,655.942,656.179,656.197,656.215,656.38,656.022,656.546,655.066
0.0444,656.12,656.718,0.0,655.959,656.179,656.181,656.223,656.405,656.057,656.548,655.077
0.0445,656.129,656.724,0.0,655.961,656.22,656.162,656.257,656.446,656.038,656.563,655.06
0.0446,656.131,656.693,0.0,655.948,656.191,656.189,656.233,656.424,656.03,656.563,655.047
0.0447,655.971,656.727,0.0,655.956,656.177,656.17,656.234,656.433,656.066,656.571,655.058
0.0448,656.037,656.697,0.0,655.924,656.189,656.179,656.206,656.414,656.066,656.554,655.073
0.0449,656.014,656.697,0.0,655.952,656.18,656.18,656.198,656.388,656.045,656.565,655.086
0.045,656.073,656.719,0.0,655.948,656.193,656.181,656.248,656.422,656.057,656.563,655.049
0.0451,656.127,656.708,0.0,655.953,656.181,656.165,656.213,656.431,656.057,656.565,655.06
0.0452,656.092,656.693,0.0,655.925,656.188,656.17,656.207,656.429,656.057,656.58,655.092
0.0453,655.993,656.722,0.0,655.942,656.189,656.181,656.213,656.389,656.055,656.548,655.075
0.0454,656.129,656.675,0.0,655.942,656.211,656.161,656.233,656.395,656.04,656.554,655.05
0.0455,656.114,656.7,0.0,655.953,656.199,656.17,656.232,656.406,656.067,656.546,655.068
0.0456,656.129,656.699,0.0,655.959,656.199,656.172,656.223,656.406,656.049,656.554,655.059
0.0457,656.019,656.676,0.0,655.941,656.197,656.164,656.215,656.429,656.058,656.546,655.067
0.0458,656.061,656.72,0.0,655.924,656.195,656.154,656.203,656.395,656.055,656.596,655.076
0.0459,656.118,656.723,0.0,655.976,656.188,656.148,656.222,656.399,656.033,656.556,655.077
0.046,656.054,656.717,0.0,655.934,656.189,656.174,656.23,656.422,656.063,656.581,655.099
0.0461,656.091,656.69,0.0,655.922,656.217,656.188,656.207,656.412,656.03,656.546,655.075
0.0462,656.118,656.693,0.0,655.941,656.197,656.162,656.213,656.431,656.057,656.558,655.075
0.0463,656.025,656.704,0.0,655.936,656.179,656.172,656.223,656.404,656.055,656.546,655.066
0.0464,656.022,656.724,0.0,655.942,656.222,656.17,656.24,656.432,656.063,656.556,655.093
0.0465,656.1,656.699,0.0,655.957,656.222,656.169,656.215,656.379,656.059,656.546,655.103
0.0466,656.142,656.656,0.0,655.97,656.17,656.182,656.223,656.416,656.046,656.538,655.068
0.0467,656.157,656.709,0.0,655.934,656.205,656.187,656.223,656.397,656.065,656.563,655.079
0.0468,656.156,656.716,0.0,655.94,656.205,656.197,656.227,656.416,656.057,656.556,655.084
0.0469,656.147,656.681,0.0,655.943,656.173,656.197,656.222,656.4,656.057,656.575,655.077
0.047,656.136,656.687,0.0,655.919,656.195,656.18,656.222,656.404,656.055,656.572,655.083
0.0471,656.127,656.689,0.0,655.926,656.212,656.205,656.231,656.415,656.065,656.573,655.075
0.0472,656.124,656.695,0.0,655.932,656.195,656.165,656.232,656.406,656.057,656.591,655.077
0.0473,656.207,656.696,0.0,655.952,656.189,656.188,656.232,656.424,656.049,656.555,655.083
0.0474,656.063,656.708,0.0,655.947,656.18,656.18,656.246,656.431,656.057,656.59,655.076
0.0475,656.218,656.655,0.0,655.94,656.191,656.178,656.213,656.398,656.023,656.552,655.077
0.0476,656.023,656.732,0.0,655.934,656.172,656.181,656.222,656.406,656.08,656.555,655.085
0.0477,656.038,656.699,0.0,655.939,656.187,656.163,656.215,656.424,656.039,656.562,655.083
0.0478,656.079,656.721,0.0,655.926,656.197,656.187,656.215,656.405,656.047,656.546,655.089
0.0479,656.032,656.716,0.0,655.949,656.191,656.171,656.248,656.405,656.039,656.571,655.093
0.048,656.025,656.749,0.0,655.941,656.179,656.18,656.24,656.413,656.03,656.573,655.066
0.0481,656.036,656.72,0.0,655.942,656.207,656.171,656.229,656.391,656.049,656.578,655.103
0.0482,656.041,656.685,0.0,655.934,656.197,656.172,656.24,656.396,656.055,656.533,655.077
0.0483,656.054,656.725,0.0,655.933,656.214,656.189,656.216,656.414,656.032,656.571,655.099
0.0484,656.128,656.701,0.0,655.936,656.207,656.198,656.224,656.408,656.051,656.571,655.042
0.0485,656.04,656.703,0.0,655.942,656.189,656.172,656.205,656.396,656.057,656.569,655.04
0.0486,656.11,656.639,0.0,655.935,656.189,656.205,656.248,656.425,656.058,656.538,655.075
0.0487,656.003,656.75,0.0,655.93,656.198,656.198,656.239,656.391,656.057,656.571,655.069
0.0488,656.111,656.683,0.0,655.932,656.196,656.181,656.222,656.407,656.05,656.563,655.074
0.0489,656.035,656.69,0.0,655.94,656.207,656.171,656.215,656.408,656.064,656.554,655.045
0.049,656.04,656.731,0.0,655.934,656.181,656.163,656.248,656.404,656.04,656.579,655.082
0.0491,656.147,656.681,0.0,655.949,656.205,656.174,656.205,656.429,656.048,656.561,655.085
0.0492,656.109,656.745,0.0,655.943,656.197,656.188,656.223,656.405,656.04,656.553,655.061
0.0493,656.124,656.674,0.0,655.941,656.197,656.179,656.197,656.389,656.065,656.539,655.075
0.0494,656.122,656.699,0.0,655.941,656.187,656.17,656.223,656.389,656.045,656.573,655.093
0.0495,656.034,656.629,0.0,655.941,656.214,656.198,656.223,656.408,656.039,656.548,655.081
0.0496,656.001,656.741,0.0,655.949,656.187,656.182,656.214,656.414,656.058,656.554,655.077
0.0497,656.024,656.72,0.0,655.968,656.213,656.19,656.222,656.433,656.064,656.551,655.087
0.0498,656.101,656.734,0.0,655.934,656.205,656.179,656.221,656.397,656.074,656.565,655.077
0.0499,656.093,656.683,0.0,655.944,656.204,656.181,656.231,656.424,656.065,656.579,655.058
